id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
52439544,8efdfb97-eb40-488a-8e84-7503f859105c,2020/07/05 9:47 AM CDT,2020-07-05,2020-07-05 14:47:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2020-07-09 04:45:20 UTC,2020-08-17 21:27:24 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/52439544,https://inaturalist-open-data.s3.amazonaws.com/photos/83359994/medium.jpeg,,"","",2,0,false,,"Tapalpa, Jal., México",19.9391266404,-103.8113978041,15,,,,15,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
59551376,20037192-5d11-4a02-80df-456d10678e6c,2020/09/13 12:45 PM CDT,2020-09-13,2020-09-13 17:45:00 UTC,Guadalajara,5784,julio,Julio Alejandro Álvarez Ruiz,2020-09-14 06:11:52 UTC,2023-02-19 02:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/59551376,https://static.inaturalist.org/photos/95158197/medium.jpeg,,"",,1,0,false,,"San Marcos, Jal., México",20.8256925641,-104.2405604953,800,,,,800,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
64038087,bafab045-a98b-4ea6-8ee7-aac65dc7a85b,2020/10/29 1:32 PM CST,2020-10-29,2020-10-29 19:32:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2020-11-02 14:30:30 UTC,2021-01-16 20:33:13 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/64038087,https://inaturalist-open-data.s3.amazonaws.com/photos/102882307/medium.jpeg,,"","",1,0,false,,"Bolaños, Jal., México",21.9192890485,-103.9211094492,165,,,,165,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
64040192,ce067192-04af-40d9-ada4-4eb33f83a9fb,2020/10/29 2:22 PM CST,2020-10-29,2020-10-29 20:22:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2020-11-02 15:11:30 UTC,2020-12-16 15:42:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/64040192,https://inaturalist-open-data.s3.amazonaws.com/photos/102886270/medium.jpeg,,"","",1,0,false,,"Bolaños, Jal., México",21.9188152961,-103.9057277386,59,,,,59,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
64076007,9c58a8bb-77bb-4663-8c51-c1eb0c6111f2,2020/11/01 9:59 AM CST,2020-11-01,2020-11-01 15:59:00 UTC,Guadalajara,5784,julio,Julio Alejandro Álvarez Ruiz,2020-11-03 01:03:21 UTC,2023-02-19 02:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/64076007,https://static.inaturalist.org/photos/102942954/medium.jpeg,,"",,1,0,false,,"San Marcos, MX-JA, MX",20.8235135567,-104.2343788127,61,,,,61,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
65064002,cee7439d-9ad9-4f32-9ef8-cfedbb71886d,2020/10/10 12:10 PM MDT,2020-10-10,2020-10-10 18:10:00 UTC,Mazatlan,46144,eri_pagaza,Eri Pagaza,2020-11-17 07:38:20 UTC,2020-11-18 17:30:27 UTC,research,,https://www.inaturalist.org/observations/65064002,https://static.inaturalist.org/photos/104697102/medium.jpg,,"",,1,0,false,,"San Sebastián del Oeste, Jal., México",20.748857,-104.9753299722,,,,,,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
66117393,3c6090c4-744e-4a41-bc4f-31b49b925d5a,Fri Dec 04 2020 14:34:47 GMT-0600 (CST),2020-12-04,2020-12-05 00:34:47 UTC,Hawaii,194311,damianayon,Damian Ayon,2020-12-05 02:27:11 UTC,2021-10-18 01:17:38 UTC,research,,https://www.inaturalist.org/observations/66117393,https://static.inaturalist.org/photos/106517152/medium.jpg,,"","",3,1,false,3,"Hostotipaquillo, JAL, MX",20.9800356742,-104.1194790648,531,,,,531,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
70293780,67fd9831-e436-4d70-982f-22ac098eb886,2021/02/07 5:47 PM UTC,2021-02-07,2021-02-07 17:47:00 UTC,UTC,3336588,erendira_sedano,Eréndira Sedano,2021-02-28 02:28:06 UTC,2021-03-03 03:44:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293780,https://inaturalist-open-data.s3.amazonaws.com/photos/114243854/medium.jpeg,,"",,1,0,false,,"Tecolotlán, Jal., México",20.2870830139,-104.0237799135,1953,,,,1953,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
73577850,a98540c3-213c-4045-891a-27f6ce349971,2021/04/10 12:59 PM CDT,2021-04-10,2021-04-10 17:59:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2021-04-11 03:18:13 UTC,2021-07-19 15:21:07 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/73577850,https://inaturalist-open-data.s3.amazonaws.com/photos/120130878/medium.jpeg,,"","",1,0,false,,"Magdalena, Jal., México",20.9291369052,-103.9732120088,51,,,,51,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
75494724,ae56ebfc-8511-48e0-aecf-b22acd965d18,2021/04/24 6:07 PM UTC,2021-04-24,2021-04-24 18:07:00 UTC,UTC,4160687,valeria_sedano,,2021-04-28 00:53:12 UTC,2021-05-04 16:58:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75494724,https://inaturalist-open-data.s3.amazonaws.com/photos/123514546/medium.jpeg,,"",,1,0,false,,"Tecolotlán, Jal., México",20.3062388626,-104.0638251082,122,,,,122,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
75796392,510884b6-ba4a-4e74-8ea3-9663d46266d1,2021-02-12 11:40:00,2021-02-12,2021-02-12 17:40:00 UTC,Mexico City,72873,temsp,Thalia,2021-04-30 12:18:17 UTC,2024-10-24 03:14:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75796392,https://inaturalist-open-data.s3.amazonaws.com/photos/124032546/medium.jpeg,,"",,0,0,false,2,"San Sebastián del Oeste, Jal., México",20.7681969191,-104.9126194417,165,,,,165,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
79768529,9bad1a6e-88f7-421d-ab20-aa4efe7ee73d,2021/05/20 5:05 PM CDT,2021-05-20,2021-05-20 22:05:00 UTC,Central Time (US & Canada),62141,pcarreyes,Pablo Carrillo-Reyes,2021-05-22 12:57:53 UTC,2021-05-24 15:23:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79768529,https://inaturalist-open-data.s3.amazonaws.com/photos/130678785/medium.jpg,,"",,1,0,false,,"Mixtlán, Jal., México",20.6175133036,-104.5685403233,4,,,,4,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
81910055,e2fc2dd0-e95d-41ba-a371-f2f86ba3bbdf,2021/06/05 2:08 PM CDT,2021-06-05,2021-06-05 19:08:00 UTC,Guadalajara,46643,josemareyes,Josema,2021-06-06 19:04:00 UTC,2021-06-08 22:46:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81910055,https://inaturalist-open-data.s3.amazonaws.com/photos/134383148/medium.jpg,,"",,1,0,false,,"Bolaños, Jal., México",21.8592814889,-103.9305385936,1170,,,,1170,,,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
82931618,c135acec-2dfc-4744-98e7-33f929dad084,2021-06-13 12:19:02,2021-06-13,2021-06-13 12:19:02 UTC,UTC,1409108,jonathanvazquez1,Jonathan Vazquez,2021-06-14 00:03:27 UTC,2022-11-21 15:14:47 UTC,research,,https://www.inaturalist.org/observations/82931618,https://static.inaturalist.org/photos/136155572/medium.jpeg,,"",,1,0,false,2,Bosque de la Primavera,20.6717395611,-103.5698811337,17148,,,,17148,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
91776435,2d509f58-a6e1-4e27-947f-7ed10e3c6d4e,2021/08/18 8:46 AM CDT,2021-08-18,2021-08-18 13:46:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2021-08-19 19:59:26 UTC,2021-08-20 02:05:16 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/91776435,https://inaturalist-open-data.s3.amazonaws.com/photos/151857155/medium.jpeg,,"","",1,0,false,,"Tuxcueca, Jal., México",20.1827161335,-103.3272813047,75,,,,75,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
91798375,78f4d121-b861-43a5-b3df-d8c359f691ef,2021/08/18 10:06 AM CDT,2021-08-18,2021-08-18 15:06:00 UTC,Guadalajara,376395,emmguevara,Emmanuel Guevara Lazcano,2021-08-20 00:04:03 UTC,2021-08-20 02:05:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/91798375,https://inaturalist-open-data.s3.amazonaws.com/photos/151897227/medium.jpeg,,"","",1,0,false,,"Tuxcueca, Jal., México",20.1796431795,-103.3346533117,93,,,,93,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
92735499,0179d71f-ced0-43a3-b4f7-57a08e109069,2021/07/13 2:51 PM CDT,2021-07-13,2021-07-13 19:51:00 UTC,Central Time (US & Canada),78552,carlospalomera,Carlos Palomera,2021-08-28 02:09:10 UTC,2024-07-05 15:55:34 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/92735499,https://inaturalist-open-data.s3.amazonaws.com/photos/153593214/medium.jpeg,,"",,2,0,false,,"Mascota, Jal., México",20.6187132003,-104.7522827137,122,,,,122,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
95107424,77fbc097-5f51-4b65-a5c8-0ec41c7e9a24,2021/01/22 12:14 PM CST,2021-01-22,2021-01-22 18:14:00 UTC,Guadalajara,393122,armando_carritos,Armando Mancilla,2021-09-17 02:41:18 UTC,2021-09-17 16:38:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95107424,https://inaturalist-open-data.s3.amazonaws.com/photos/157852324/medium.jpg,,"",,1,0,false,,"Cuautitlán de García Barragán, Jal., México",19.5298667895,-104.1591765396,1003,,,,1003,,,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
96190423,388e266e-9d38-4f53-84db-f9c18ebb0111,Tue Sep 21 2021 13:03:47 GMT-0700 (PDT),2021-09-21,2021-09-21 20:03:47 UTC,Pacific Time (US & Canada),864530,edgarpadilla,Edgar Padilla,2021-09-26 05:27:58 UTC,2024-02-16 16:42:37 UTC,research,,https://www.inaturalist.org/observations/96190423,https://static.inaturalist.org/photos/159772465/medium.jpg,,"","",2,1,false,3,"Carretera Mascota-Puerto Vallarta, La Estancia de Landeros, JAL, MX",20.77253,-104.909355,4,,,,4,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
96533510,d17c7e49-05cd-434d-a003-aec8850f3f13,2021/09/18 11:37 AM CDT,2021-09-18,2021-09-18 16:37:00 UTC,Guadalajara,5784,julio,Julio Alejandro Álvarez Ruiz,2021-09-29 00:35:15 UTC,2023-02-19 02:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/96533510,https://static.inaturalist.org/photos/160384430/medium.jpeg,,"",,1,0,false,,"San Marcos, Jal., México",20.8177984144,-104.2365739531,925,,,,925,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
97516513,e06fb2b5-ad37-42d2-9099-06ab5eaaaed3,2019-08-30 17:29:36,2019-08-30,2019-08-30 22:29:36 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2021-10-08 03:57:05 UTC,2023-03-30 21:55:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97516513,https://inaturalist-open-data.s3.amazonaws.com/photos/162194138/medium.jpeg,,"",,2,1,false,2,"46906 Jal., México",20.4259815214,-104.797943115,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
97889505,d611706d-5140-4d9d-b14b-906c303c31e8,2021-10-09 17:57:39,2021-10-09,2021-10-09 22:57:39 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2021-10-11 13:31:47 UTC,2023-03-30 21:54:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97889505,https://inaturalist-open-data.s3.amazonaws.com/photos/162877221/medium.jpeg,,"",,2,0,false,2,"48259 Jal., México",20.2114734647,-104.7590560911,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
102239949,c15166e0-afcb-405e-a95c-614e0ae4c971,2021-11-27 14:25:59,2021-11-27,2021-11-27 20:25:59 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2021-11-30 14:26:41 UTC,2023-03-30 21:53:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102239949,https://inaturalist-open-data.s3.amazonaws.com/photos/170863164/medium.jpeg,,"","",2,0,false,2,"Atenguillo, MX-JA, MX",20.386549,-104.609399,61,,,,61,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
102244634,293b05c7-1733-4caa-9b98-1f71d8d591b6,2021-11-27 14:27:15,2021-11-27,2021-11-27 20:27:15 UTC,Mexico City,3574096,abrahamsanchez,Abraham Sánchez Romero,2021-11-30 16:32:39 UTC,2021-12-01 06:15:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/102244634,https://inaturalist-open-data.s3.amazonaws.com/photos/170872666/medium.jpeg,,"",,1,0,false,2,"46954 Jal., México",20.386869,-104.6089029722,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
105484533,47ec89c4-8514-4c93-bbb8-b0ac425dcea2,2022-01-22 07:34:48,2022-01-22,2022-01-22 13:34:48 UTC,Mexico City,4167560,ananuno,Ana Nuño,2022-01-24 05:20:41 UTC,2022-10-26 14:32:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105484533,https://inaturalist-open-data.s3.amazonaws.com/photos/176997919/medium.jpeg,,"",,1,0,false,2,"48443 Jal., México",20.3473231952,-105.2838120237,349,,,,349,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
112232719,c0f5b507-23fa-4a71-8b6a-bca1908d1dc0,2021-11-27,2021-11-27,,Mexico City,3288523,karlaposadastrejo,Karla Posadas Trejo,2022-04-21 03:57:57 UTC,2023-03-30 21:14:28 UTC,research,,https://www.inaturalist.org/observations/112232719,https://static.inaturalist.org/photos/189564440/medium.jpeg,,"",,2,0,false,2,"Jalisco, MX",20.4729036903,-104.5915740162,144,,,,30472,obscured,open,true,gps,gps,Agave maximiliana,Agave maximiliana,,Plantae,273686
124668227,7ff514b2-9cad-4725-ba5e-e9a17877e84e,2022-07-01 13:54:08,2022-07-01,2022-07-01 18:54:08 UTC,Mexico City,17894,ana_santiago,Ana Santiago,2022-07-04 02:23:48 UTC,2022-07-05 19:17:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124668227,https://inaturalist-open-data.s3.amazonaws.com/photos/211331586/medium.jpeg,,"",,1,0,false,2,"Tapalpa, MX-JA, MX",20.03555986,-103.83184904,8,,,,8,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
124668251,b548d9a8-a2de-4409-bbd5-06e35259bf7f,2022-07-01 13:55:29,2022-07-01,2022-07-01 18:55:29 UTC,Mexico City,17894,ana_santiago,Ana Santiago,2022-07-04 02:24:05 UTC,2022-07-05 19:16:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124668251,https://inaturalist-open-data.s3.amazonaws.com/photos/211331661/medium.jpeg,,"",,1,0,false,2,"Tapalpa, MX-JA, MX",20.03553804,-103.83184273,9,,,,9,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
126641818,954bfb05-ad98-4fa2-b675-89b301981510,2022-07-17 08:12:38,2022-07-17,2022-07-17 13:12:38 UTC,Mexico City,1089681,edgargmez,Edgar Gómez,2022-07-17 13:59:16 UTC,2023-03-30 21:13:04 UTC,research,,https://www.inaturalist.org/observations/126641818,https://static.inaturalist.org/photos/214899842/medium.jpeg,,"",,2,0,false,2,"46850 Jal., México",20.4388771056,-104.4093933103,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
126755567,c215b92d-fbfe-4b55-9b8e-707c9bf7e1e4,2022-07-17 10:05:38-05:00,2022-07-17,2022-07-17 15:05:38 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2022-07-18 02:36:32 UTC,2023-03-30 21:13:00 UTC,research,,https://www.inaturalist.org/observations/126755567,https://static.inaturalist.org/photos/215106893/medium.jpg,,"","",2,0,false,3,"Mascota, JAL, MX",20.3774633333,-104.6039966667,8,,,,8,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
128180272,a1bcc95d-9674-49de-b986-1d322c98eae9,2022/07/21 4:39 PM,2022-07-21,2022-07-21 21:39:00 UTC,Mexico City,1369577,sosar,Daniel,2022-07-27 18:26:13 UTC,2023-03-30 22:35:07 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/128180272,https://static.inaturalist.org/photos/217700404/medium.jpeg,,"","",1,0,false,,"Mascota, Jal., México",20.5000433333,-104.7703583333,,,,,,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
128568412,5d0e8e14-440e-4d7b-8d0c-36146d24bf88,2022/07/25 5:18 PM,2022-07-25,2022-07-25 22:18:00 UTC,Mexico City,24487,biologo_marino,Luis Daniel Santana Moreno,2022-07-30 06:36:01 UTC,2022-09-13 04:49:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/128568412,https://inaturalist-open-data.s3.amazonaws.com/photos/218397126/medium.jpeg,,"",,2,0,false,,"Tecolotlán, Jal., México",20.2755811948,-104.0621327914,8,,,,8,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
129005199,bccbb283-fa16-4b59-9e76-825dd2ae4893,2021-11-27 14:27:30,2021-11-27,2021-11-27 20:27:30 UTC,Mexico City,1946880,danielhdez,Daniel Hernandez-Campos,2022-08-01 17:15:04 UTC,2023-03-30 21:11:01 UTC,research,,https://www.inaturalist.org/observations/129005199,https://static.inaturalist.org/photos/219178455/medium.jpeg,,"",,1,0,false,2,"Atenguillo, Jal., México",20.4194983876,-104.5363943651,1859,,,,1859,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
134681885,c8bc1d28-71ac-4ea4-b7d8-e31f0c5d0ef7,2022/08/14 11:07 AM,2022-08-14,2022-08-14 16:07:00 UTC,Mexico City,5784,julio,Julio Alejandro Álvarez Ruiz,2022-09-12 02:23:29 UTC,2023-02-19 02:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/134681885,https://static.inaturalist.org/photos/229608019/medium.jpeg,,"",,3,0,false,,"Ahualulco de Mercado, Jal., México",20.7456680754,-103.887067453,102,,,,102,,open,false,,,Agave maximiliana maximiliana,Agave maximiliana maximiliana,,Plantae,314481
136663846,1a3d683e-3222-438c-bb15-ab8d04c4a6d5,2022-09-25 13:13:42-05:00,2022-09-25,2022-09-25 18:13:42 UTC,Mexico City,864530,edgarpadilla,Edgar Padilla,2022-09-27 06:50:38 UTC,2023-03-30 21:02:03 UTC,research,,https://www.inaturalist.org/observations/136663846,https://static.inaturalist.org/photos/233280969/medium.jpg,,"","",1,0,false,3,"Mascota, JAL, MX",20.6302383333,-104.732995,4,,,,4,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
141952924,e9368ab8-2d0d-4959-b7d9-5bdda9cc0a1e,2022-11-13 09:39:04-06:00,2022-11-13,2022-11-13 15:39:04 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2022-11-14 02:10:25 UTC,2024-04-17 04:37:14 UTC,research,,https://www.inaturalist.org/observations/141952924,https://static.inaturalist.org/photos/243292068/medium.jpg,,"","",1,0,false,3,"Cabo Corrientes, JAL, MX",20.395845,-105.3175883333,8,,,,8,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
143719647,c97c6660-7ed7-49aa-ab42-83e9a1f05eb0,2022-12-04 12:21:26-06:00,2022-12-04,2022-12-04 18:21:26 UTC,Mexico City,5474223,diego_canales2,Diego Canales,2022-12-05 12:34:07 UTC,2022-12-07 18:02:26 UTC,research,,https://www.inaturalist.org/observations/143719647,https://static.inaturalist.org/photos/246529013/medium.jpg,,"","",2,0,false,3,"Chiquilistlán, JAL, MX",20.0807305,-103.84738,4,,,,4,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144269154,a07f3112-7556-4862-b493-85650a09a030,2022-12-12 15:10:57,2022-12-12,2022-12-12 21:10:57 UTC,Mexico City,5539522,ricardo_betancourt,Ricardo Betancourt Sánchez,2022-12-13 02:10:16 UTC,2023-03-27 13:31:54 UTC,research,,https://www.inaturalist.org/observations/144269154,https://inaturalist-open-data.s3.amazonaws.com/photos/247576718/medium.jpeg,,"",,1,0,false,2,"Zapopan, Jal., México",20.7158799722,-103.5386459722,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144348315,49cc074f-0981-4e11-99cc-15e9fe5d6249,2020/01/29 2:47 PM,2020-01-29,2020-01-29 20:47:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-14 08:11:02 UTC,2023-03-30 20:06:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144348315,https://inaturalist-open-data.s3.amazonaws.com/photos/247727157/medium.jpeg,,"","",1,0,false,,"Cuautla, Jal., México",20.1393089105,-104.4843283875,1000,,,,1000,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144579831,7bc182df-592b-44e5-b8c7-984072455636,2020/01/23 10:25 AM,2020-01-23,2020-01-23 16:25:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-18 03:56:33 UTC,2023-03-30 20:06:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144579831,https://inaturalist-open-data.s3.amazonaws.com/photos/248173075/medium.jpeg,,"","",1,0,false,,"Mixtlán, Jal., México",20.635519824,-104.5045519711,1500,,,,1500,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144580038,db4d6b87-9772-4722-9284-1d62ab7c5ae9,2010/01/03 1:33 AM,2010-01-03,2010-01-03 07:33:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-18 04:01:22 UTC,2023-03-30 20:06:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144580038,https://inaturalist-open-data.s3.amazonaws.com/photos/248173524/medium.jpeg,,"","",1,0,false,,"San Sebastián del Oeste, Jal., México",20.7545888378,-104.8595881244,1000,,,,1000,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144580703,8d0b5e87-ef0c-49d6-bcd8-b32e06e2a82f,2010/01/01 1:09 AM,2010-01-01,2010-01-01 07:09:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-18 04:16:17 UTC,2023-03-30 20:05:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144580703,https://inaturalist-open-data.s3.amazonaws.com/photos/248175021/medium.jpeg,,"","",1,0,false,,"Mascota, Jal., México",20.6642073602,-104.7368515819,2000,,,,2000,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
144580931,cd9d996b-ce07-449f-b20f-979cdf958e4a,2010/01/01 1:02 AM,2010-01-01,2010-01-01 07:02:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-18 04:19:41 UTC,2023-03-30 20:02:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144580931,https://inaturalist-open-data.s3.amazonaws.com/photos/248175528/medium.jpeg,,"","",1,0,false,,"Mascota, Jal., México",20.6607493114,-104.7505844921,1500,,,,1500,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
148623335,2a336e3b-2bde-4ea8-a91f-f186f7a65ee4,2023/02/11 2:12 PM,2023-02-11,2023-02-11 20:12:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2023-02-12 18:34:28 UTC,2023-03-27 14:02:24 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/148623335,https://inaturalist-open-data.s3.amazonaws.com/photos/255973288/medium.jpeg,,"","",1,0,false,,"Municipio de Chapala, Jal., México",20.3250582308,-103.2720609373,8,,,,8,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
149828197,b0b2d96d-62b3-47ae-b15f-7bf36c1e1c46,2023-02-25 18:28:53,2023-02-25,2023-02-26 00:28:53 UTC,Mexico City,5539522,ricardo_betancourt,Ricardo Betancourt Sánchez,2023-02-27 15:46:18 UTC,2023-03-31 01:54:03 UTC,research,,https://www.inaturalist.org/observations/149828197,https://inaturalist-open-data.s3.amazonaws.com/photos/258241068/medium.jpeg,,"",,1,0,false,2,"48259 Jal., México",20.2115745278,-104.7591094722,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
149836106,59bbc8ce-74ed-40fa-be2a-c2264ac6fbae,2023-02-26 07:46:11,2023-02-26,2023-02-26 13:46:11 UTC,Mexico City,5539522,ricardo_betancourt,Ricardo Betancourt Sánchez,2023-02-27 17:45:13 UTC,2023-03-30 23:37:02 UTC,research,,https://www.inaturalist.org/observations/149836106,https://inaturalist-open-data.s3.amazonaws.com/photos/258256608/medium.jpeg,,"",,1,0,false,2,"48259 Jal., México",20.2116126944,-104.7586593611,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
149874441,46591625-7606-442d-8032-dde7a57ede4d,2023/02/25 6:34 PM,2023-02-25,2023-02-26 00:34:00 UTC,Mexico City,1655189,tonantzincastror,Tonantzin Castro,2023-02-28 02:35:43 UTC,2023-04-16 21:55:23 UTC,research,,https://www.inaturalist.org/observations/149874441,https://static.inaturalist.org/photos/258328953/medium.jpeg,,"",,1,0,false,,"48259 Talpa de Allende, Jal., México",20.2125717,-104.7593902,205,,,,205,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
151135220,8f9cf425-0eae-41f7-b773-920f0af1df5f,2023/01/26 10:39 AM,2023-01-26,2023-01-26 16:39:00 UTC,Mexico City,3574096,abrahamsanchez,Abraham Sánchez Romero,2023-03-14 16:45:47 UTC,2024-01-09 21:11:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/151135220,https://inaturalist-open-data.s3.amazonaws.com/photos/260726169/medium.jpeg,,"","",1,0,false,,"San Sebastián del Oeste, Jal., México",20.7897980556,-104.8394297222,,,,,,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
158885588,2d31f7ef-beb3-4667-bae5-9c7761229ab5,2023-05-01 14:08:53,2023-05-01,2023-05-01 20:08:53 UTC,Mexico City,6518445,shaddyyyzzz29,Angel David,2023-05-01 21:54:39 UTC,2023-05-02 01:31:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158885588,https://inaturalist-open-data.s3.amazonaws.com/photos/274525010/medium.jpeg,,"",,1,0,false,2,"46993 Jal., México",20.733675,-104.8275583333,,,,,,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
